x1,x2,y
-20.520647,130.1493,1
0.3914869,-137.58522,8
-148.60516,-37.45943,9
-83.39741,-24.090506,9
105.24745,-86.298744,3
113.04101,55.970264,0
51.06012,10.720472,2
-55.952484,44.878754,1
171.88092,19.998018,0
66.2987,31.846657,2
165.69734,0.7086402,0
119.322876,-39.47867,3
60.678276,83.75553,4
-96.66859,48.23821,4
81.970726,-51.20338,3
-3.8578124,-18.783358,5
74.131516,150.48943,6
83.01958,93.77475,6
-143.4425,36.958668,4
-53.61778,-82.21902,7
42.56852,129.90932,6
-16.267712,-84.01058,8
-15.5485115,146.54877,1
-50.52432,-10.813715,9
-133.10258,-40.616135,9
111.15984,61.93135,0
-156.79193,46.07007,4
-50.71099,42.410057,1
34.5977,84.302826,6
53.590187,34.939327,2
129.28712,37.42734,2
95.600044,-90.25656,3
179.16406,12.68775,0
-112.56208,48.391747,4
29.018597,-162.02153,8
-6.62277,-17.758192,5
9.003848,-57.923775,5
63.963642,80.78083,6
70.75509,77.09227,6
-95.81036,-89.77328,7
-137.59666,-83.16454,7
-6.5035524,-96.331955,8
-18.763199,5.41876,2
-71.57011,-17.52938,9
10.072484,30.609087,2
-79.2666,-102.1595,7
60.760273,120.67449,6
-81.534584,19.121206,4
-157.40234,34.843838,4
-101.22791,-101.263916,7
32.292023,118.04706,6
-99.03729,-75.92576,7
-43.48167,139.02373,1
74.435425,-77.52324,3
-96.24598,27.930384,4
-92.13436,-20.5636,9
-25.695631,41.17579,2
12.758031,-99.50655,8
7.882534,24.089333,2
3.5790734,-84.37006,8
155.53017,61.63197,0
70.78976,-80.740074,3
22.92364,-60.069336,8
-47.97691,88.67911,1
98.61892,-71.04472,3
-8.833747,-22.739113,5
154.00941,6.2240796,0
-20.60826,-102.46439,8
112.00667,-84.931244,5
50.36533,24.740974,2
4.9099994,-117.19288,8
-114.13189,-108.73146,7
-3.9182925,-144.82362,8
64.32776,106.25728,6
-75.7308,-92.48337,7
-25.357967,93.64292,1
37.79257,-112.34941,8
39.950287,-20.668537,5
-177.0246,-28.578548,9
-3.60143,40.696278,2
67.476456,-100.90764,3
73.71128,132.96095,6
-178.76418,-23.347563,9
-135.56862,40.741936,4
96.02895,-82.20385,9
-66.35329,101.56098,1
112.16801,-41.219822,3
-2.6395905,-129.42603,8
66.50517,-36.076332,5
-103.05208,-104.12491,7
87.511284,153.3307,6
19.285505,-37.884815,5
-106.07056,-82.69496,7
9.7692795,-25.365063,5
-26.11399,99.75347,1
-53.285503,77.58597,1
-132.14102,10.843457,4
1.5575086,-84.52759,8
1.7933109,-128.92863,8
-83.22766,-18.483786,9
-175.46599,25.459057,4
-58.671448,89.34947,1
153.05319,37.651127,0
106.52445,-65.192665,3
-29.640759,6.4745684,2
36.649677,128.86206,6
-87.79141,-9.249803,9
112.582306,-66.66308,3
16.58665,-127.23682,8
81.85993,-108.28658,3
-78.31217,42.633255,4
49.224796,29.747494,2
37.21475,95.747215,6
44.137894,31.05036,2
-101.8232,-104.26645,7
50.287025,131.40631,6
-159.36266,20.058016,4
55.778492,90.92202,6
-63.743332,65.82625,1
29.719486,-17.237213,5
-129.10606,-2.1875966,4
9.355407,-28.510391,5
-24.795576,157.7439,1
121.373276,-48.84664,3
-165.44652,11.188902,4
133.47687,-65.1773,3
50.386967,88.00648,6
5.158088,-102.98636,8
-173.35152,-29.593622,9
-54.658123,89.92289,1
-98.01641,-80.712296,7
54.779976,99.65444,6
-21.71818,77.9343,1
10.121334,-23.818657,5
-40.4612,146.42802,1
56.552906,92.66307,6
43.678265,108.88491,6
-0.089283526,-92.66663,8
84.97445,145.2296,6
-52.138298,132.21709,1
111.83409,-126.80775,3
-108.13864,-32.28189,9
43.865223,148.19722,6
-98.91345,-83.33717,7
44.62041,-155.2164,8
55.013332,116.404045,6
18.329287,-171.73454,8
1.9852724,-102.47287,8
108.511536,-104.03339,3
77.270615,-87.81563,3
-9.892455,147.69408,1
-101.72568,-86.51395,7
-166.35976,-22.665947,9
-70.43871,-17.412334,9
-121.046585,-72.5433,7
99.43556,19.609886,0
124.98121,-69.80555,3
115.78395,32.64665,0
82.66126,-96.7545,3
112.71142,-50.463776,3
-162.85103,31.98549,4
-81.33901,-88.178116,7
-182.38297,31.100399,4
-79.185074,-23.322495,9
-127.059654,-54.05665,7
70.37283,-76.066216,3
34.41082,111.157166,6
120.92538,38.950954,0
85.11361,-56.07302,8
54.159863,35.903492,2
21.328524,-118.06963,8
117.01411,46.885292,0
-133.3802,14.285351,4
-27.329828,106.179565,1
66.13063,-41.360966,5
130.18954,23.660906,0
84.74868,-85.55056,3
-49.640884,89.53741,1
162.85257,31.163925,0
135.76106,46.314796,0
-124.89323,-68.5437,7
-51.710396,100.344345,1
-23.217844,-86.19826,8
122.775444,38.495552,0
-19.238718,-116.87626,8
-84.43052,26.540428,4
14.469009,-116.382866,8
-76.472694,-76.927765,7
51.207733,11.181437,2
-76.23257,-27.884254,9
31.950748,13.3417425,2
50.4922,35.81108,2
-14.328401,15.765469,2
110.15455,29.484762,0
112.03045,2.0128007,0
58.738102,104.0241,6
83.47499,-109.51216,3
4.3884697,64.22986,2
-100.792145,-27.488413,9
71.11331,103.29712,6
5.5301294,158.03984,5
35.539505,30.218636,2
59.88084,139.7939,6
36.212936,32.80547,2
-8.588849,125.95009,1
-65.308716,-33.765217,9
4.185416,18.610954,2
-48.2203,-22.109215,9
61.672047,-24.259079,5
153.61589,-0.26806694,0
68.28958,-33.86979,5
-49.994217,130.55707,1
155.46123,-0.52728295,0
15.979406,22.056967,2
-93.96853,-57.87535,7
80.88824,-104.91231,3
-159.12624,6.4134507,4
-122.22359,12.380597,4
-14.318681,134.11613,1
18.381916,-38.810696,5
-159.5058,44.230694,4
60.683487,112.985054,6
-115.56022,-26.848648,3
16.533522,-129.88673,8
61.31975,-39.28389,5
-103.64477,-14.127384,9
75.15355,-108.90013,3
103.85987,9.338043,0
80.861275,-32.17651,5
-43.866985,153.334,1
-147.92455,-74.9732,7
83.6266,-110.43707,3
47.298183,-89.78079,9
-102.1147,23.14489,4
62.323784,157.80484,6
15.908549,-33.852394,5
-123.35371,29.662357,4
51.14425,94.1964,6
-107.681366,18.49525,4
-78.11751,-106.41434,7
155.97029,-6.866246,0
18.452398,-139.08304,8
-26.476177,153.68182,1
-90.62688,-2.7831912,9
54.98098,-43.364754,5
129.64604,-8.73819,0
-50.099003,143.36395,1
-12.44644,118.16777,1
140.16113,-2.3545308,0
16.030087,22.9553,2
-56.579536,-82.66572,7
63.758514,-97.86549,3
-100.01431,-121.69645,7
-96.084274,23.026407,4
43.623077,100.66216,6
32.561085,-29.943632,5
82.48703,157.96156,6
67.067665,95.12252,6
-145.60896,-6.194121,9
-75.574356,-106.06526,7
-89.456856,-76.80537,7
3.5425072,-116.602516,8
-16.08979,157.64677,1
-67.161606,0.07715616,9
150.62288,44.052063,0
-13.834371,102.08926,1
-9.935269,165.95923,1
8.2644005,-117.43503,8
148.76167,28.251406,0
58.160187,112.33921,6
121.14159,-112.31312,3
-68.16561,-80.40201,7
156.92406,65.03135,0
-20.353151,89.6377,1
72.32038,-126.21258,3
64.30905,-97.786224,3
23.245483,-49.33668,5
-108.28456,-84.00044,7
-135.72125,-11.848251,4
-67.855865,-86.74546,7
-162.67052,37.43183,4
-68.53148,0.6417388,9
-23.128052,162.96497,1
76.74136,-86.91414,3
38.09321,121.71483,6
68.15282,108.15337,6
-153.27298,-75.70428,7
123.53317,6.4079885,0
-156.51367,48.21006,4
8.764792,10.640673,2
80.16098,176.36298,6
47.992466,93.16571,6
32.26123,-131.24576,8
-86.06896,36.448795,4
163.74785,0.21349177,0
2.8260117,-128.23062,8
77.6452,168.7767,6
-98.73599,23.14533,4
-138.9103,-28.525953,9
47.947067,-5.8267603,5
-53.19846,46.239452,1
101.52376,10.046155,0
159.72108,1.8294761,0
71.24647,-76.408875,3
-107.28438,-80.945145,7
-82.062004,-30.854527,9
59.01267,152.7073,6
16.3047,19.617298,2
-6.745128,-130.27638,8
-14.499317,89.01438,1
16.691633,-10.878596,8
-58.695587,101.4233,1
-10.370031,133.41827,1
11.296939,-26.226166,5
114.26701,-85.67364,3
-83.399025,-39.461563,9
-98.308685,-81.08719,7
-93.81279,38.660362,4
68.07046,-107.17548,3
-175.8257,-6.9730167,2
-115.18652,-70.269714,7
133.38974,8.867683,0
166.63516,45.114723,0
-103.947975,35.78419,4
1.3416104,-121.54455,8
-129.80238,33.379063,4
103.794044,-69.80847,3
103.83085,10.8555,0
-7.2206254,23.971828,2
-85.28919,-28.865055,9
105.42674,-125.271515,3
57.881035,119.76663,6
116.010956,20.877308,0
-102.2937,-15.121112,9
-55.205437,-81.84083,7
14.304828,23.184935,2
31.319302,-20.074297,5
18.796719,23.26134,2
-4.7210584,-135.31375,8
-22.376472,104.61622,1
76.728485,-35.348705,5
-109.36584,-85.98961,7
-104.39576,3.3881586,4
-62.862484,-19.754564,9
-8.7071905,52.185375,2
-0.42130232,-35.461597,5
64.10861,-37.29562,5
-23.76321,73.56635,1
124.73653,-96.12088,3
-25.091955,76.30858,1
56.655014,-53.73699,5
-72.35689,-23.170189,9
40.999058,-142.12585,8
41.875103,85.709206,6
-130.09505,-25.425657,9
105.44569,13.666071,0
26.726923,-99.71048,8
-12.251373,118.173706,1
-154.25897,27.036753,4
1.3264,-132.11215,8
42.66845,110.697945,6
-94.393105,21.65715,4
-127.83803,-8.851366,4
43.972416,91.231445,6
65.818855,78.5298,6
7.159838,-112.74972,8
184.1178,31.244316,0
5.763802,-132.45384,8
-158.22081,19.16285,4
16.005735,19.722599,2
7.7159786,-145.25533,8
31.307022,92.85907,6
-31.176218,-74.64434,8
62.263493,-95.97423,3
-110.536224,-7.2732906,4
16.849577,23.706707,2
-96.72323,22.615484,4
-95.550064,-5.3617897,9
28.2829,-92.61093,8
39.483894,29.803438,2
-29.994965,92.75474,8
-83.46658,37.974815,4
-80.50327,-54.11102,7
94.947586,18.566187,0
-140.73262,-11.635748,9
-80.88928,-37.60076,9
-10.308678,124.264595,1
103.90972,32.62212,0
-110.57477,-115.68342,7
99.62599,-59.334454,3
97.501595,-94.46437,3
62.0676,-95.82718,3
35.04194,89.63953,6
19.660751,-40.093822,5
7.7601275,-53.98983,5
7.044031,-115.38435,8
137.30547,-8.626191,0
-97.94813,31.152996,4
-32.56693,153.54736,1
-108.306465,-86.31753,7
61.56709,-56.19612,5
56.84774,111.60378,6
-116.154655,-38.110847,9
14.459035,20.867325,2
63.623123,-47.019756,5
40.304462,28.639536,2
-81.96115,-36.728207,9
-67.17261,-83.48402,7
121.265205,-93.01365,3
-68.72178,-85.94456,7
11.071385,56.675083,2
119.07807,32.583492,0
144.74399,5.7781463,5
-0.6336719,-35.521282,5
-90.851364,-14.870231,9
-27.968716,66.35311,1
58.212055,-62.869038,5
9.737578,-26.609976,5
76.54234,121.01884,6
73.16435,-17.111519,3
89.263435,-118.20392,3
156.37973,15.639905,0
-48.17475,-71.89445,3
-26.958855,177.49135,1
-15.560461,21.527706,2
16.18726,53.476418,2
-76.68157,-68.76081,7
90.96265,-85.17219,3
-35.889942,132.48341,1
-140.57649,30.277445,4
-144.97601,-87.21125,7
-5.920154,-21.977055,5
52.52413,-48.55802,5
36.09412,130.87906,6
-27.608583,176.70227,1
-74.85962,-78.24766,7
-169.71822,-17.084183,9
-12.572302,-143.70883,8
30.99736,84.70792,6
136.31339,31.188915,0
39.93655,96.62064,6
-42.42846,94.59837,1
-146.016,-78.65298,7
-67.17474,-6.651656,4
-58.461597,126.261505,1
-53.821102,-106.295006,7
-135.46567,-92.52862,7
132.15308,55.214325,0
72.135284,-46.875443,5
4.6611114,-88.7683,1
-92.40365,-31.217009,9
-127.997986,48.168198,4
41.19025,-40.74796,5
-92.16256,-119.4588,7
-174.61044,37.177395,4
-12.43359,-115.51815,8
123.26716,-90.48382,3
-46.212616,-14.21542,9
132.64937,-94.23925,3
30.315578,133.84161,6
45.222424,-135.01222,8
9.012683,-153.8574,8
128.25902,-101.671165,3
53.49204,9.879757,2
-66.29768,98.69355,1
-125.98252,14.439153,4
-104.27824,-103.956825,7
44.43502,94.98432,6
92.20104,-49.569702,3
-21.344236,-98.912834,8
106.54341,-126.255104,3
50.004425,96.97914,6
-90.80909,-83.07066,7
29.88698,109.81935,6
5.001737,19.48098,2
-117.082794,-106.658325,7
70.90432,-99.85021,3
-41.705196,108.805664,1
-85.80963,-37.63617,7
-75.972496,-116.02474,7
10.388604,-105.71644,8
136.84013,27.456963,0
-183.40552,-17.059494,9
13.384585,54.77242,2
63.332607,-10.173793,3
2.5773406,55.989117,2
-83.66706,-32.188576,9
122.0167,28.451023,0
10.664869,-128.69983,8
-34.045544,84.60432,1
-5.3246737,142.36858,1
88.00718,109.31164,6
146.63109,23.769043,0
-0.0092448,-19.536095,5
28.053877,121.32521,6
-29.251429,100.46678,1
-106.54207,-81.81103,7
6.4321985,60.782337,2
-171.0936,-5.237084,9
141.79155,36.090313,0
15.415305,-53.671333,5
15.14976,54.246464,2
32.225845,-106.81573,8
122.13347,-50.437157,3
31.454235,-109.75603,8
-149.85706,53.706158,4
23.224344,-113.764946,8
-23.67043,-93.61232,8
33.306625,52.38824,2
140.43593,-56.01171,3
-59.018867,65.285576,1
-90.132805,-101.63891,7
9.253559,48.980705,2
-111.959915,31.1381,4
-139.76736,-10.5785885,9
-21.982105,99.0887,1
-9.15552,-153.77217,8
-68.30544,-107.626305,7
36.59774,99.56648,6
-131.49817,47.239033,4
-105.534966,-68.35096,7
-19.714428,-101.59765,8
139.07298,3.3873372,0
118.267746,-46.29499,3
163.48619,3.833991,0
-86.061775,-20.79345,9
14.39514,-170.71965,8
52.772762,121.735435,6
-97.967415,-24.904726,9
-124.987404,-98.04366,7
102.259254,-82.48822,3
136.40686,28.226923,0
139.20122,51.159985,0
-75.777626,-33.584038,9
147.57875,-12.19388,0
31.491121,104.10956,6
154.79852,-5.4177165,0
114.415215,20.072927,0
17.960396,28.871044,2
44.094555,95.35786,6
58.931404,-125.35626,8
-62.336193,126.07347,1
11.51793,-54.11836,5
120.34663,29.071007,0
83.48819,-50.07833,5
14.218017,-23.248491,5
60.977135,150.27478,6
-17.120308,-24.942152,5
55.860428,-36.947556,5
-31.026083,71.18071,1
-112.930435,-80.3254,7
116.152245,31.596344,0
77.464485,-37.668365,5
-66.8175,117.7845,1
-149.47742,11.963613,4
103.83639,16.764442,0
-6.9416695,29.519032,2
-78.35535,-35.327183,9
4.1483045,-142.68452,8
-116.689964,24.277872,4
-119.20009,0.87798834,4
4.1620274,-28.116405,5
-53.34236,136.71251,1
-93.42857,-37.394234,9
14.461798,-141.6389,8
-113.64837,-109.43952,7
-176.68117,34.79945,4
113.69434,43.496105,0
133.7075,-3.6404214,0
15.104187,13.154544,2
23.616825,-57.105885,9
-27.396793,81.95426,1
77.761215,161.08745,6
-79.92803,-7.3994427,4
-178.02684,30.64622,7
-51.153507,-1.9663832,4
104.5027,32.59545,0
-91.93394,-44.620983,9
-12.178385,53.74375,2
34.130875,83.2316,6
-131.89932,-21.387157,9
-84.098595,-104.1071,7
133.0221,48.755985,0
-121.45232,59.668545,4
-5.6509986,133.61836,1
-7.5131016,-96.10319,8
-55.56449,116.72862,1
-80.75626,-33.408096,9
38.795895,-57.846806,5
143.09898,35.22196,0
18.022963,-136.31062,8
-22.00829,90.93999,1
-84.81825,-121.609955,7
87.79494,22.52441,2
105.246796,-76.23827,3
127.73261,-34.82011,3
50.9255,-23.8324,5
-146.99661,-89.61947,7
47.971176,-140.7176,8
0.64072454,-127.57747,8
-122.26498,5.896382,4
133.88377,36.303543,0
166.39442,33.11153,0
-32.21763,56.71683,1
-13.964497,123.810555,1
55.325607,33.685814,2
47.144295,-137.47487,8
70.21869,-89.426315,3
70.200294,-40.219566,5
-106.04827,52.57259,4
128.74861,-91.16974,3
0.3583154,-9.883624,5
-5.5116735,-80.783516,8
47.470715,75.47277,6
173.8863,22.095198,0
0.38271895,-125.50004,8
175.93767,20.254494,0
-53.057266,-11.901711,9
-94.68332,-90.6217,7
140.22006,38.18133,0
-127.40629,-23.401709,9
-56.521843,71.927826,1
4.3162622,-80.44462,3
-56.644543,-108.474594,7
-30.905807,152.34317,1
-48.016922,-13.288928,9
182.8201,34.800167,0
51.05426,95.741,6
67.073975,159.1202,6
73.21739,-78.88328,3
137.95358,6.8323474,0
80.381004,-90.97545,3
35.19497,-50.96175,5
-75.04882,-11.467823,9
-100.72071,-38.0312,9
-69.992195,-7.111519,9
56.79948,6.633223,2
-1.2704424,-23.641613,5
-29.030237,166.71173,1
-47.160847,36.8411,1
42.38147,-138.6373,8
-72.22242,26.538849,4
-33.36197,94.35912,1
60.137745,35.707355,2
80.927635,-35.16855,3
1.7704457,-23.993557,5
9.281033,26.809258,2
-94.306526,64.92756,4
-45.325172,145.76169,1
-135.04512,-98.057495,7
46.800667,144.5863,6
-50.865406,-8.889412,9
-5.310606,35.252743,2
-31.235643,62.19708,1
-180.16096,36.589794,4
25.992039,-15.010058,5
-100.1144,-108.46267,7
60.935104,36.482105,2
-137.05826,-35.412342,9
65.945595,95.63669,6
81.866425,166.29938,6
105.62182,-34.376656,3
-175.74208,-17.206314,9
-59.74209,-77.448524,7
-160.9761,10.767919,4
-1.0571332,-99.87314,8
85.002106,162.43979,6
37.54643,-25.198769,5
84.21542,157.53879,6
-30.06074,61.292538,1
95.20611,-116.63313,3
57.76544,30.665163,2
-138.95924,-24.56626,9
48.502716,95.39966,6
-128.651,-35.73469,9
50.457825,91.1963,6
5.1739535,158.47615,5
-129.38434,-101.263145,7
27.462069,-65.44713,5
-0.7927717,-124.436386,8
-22.586498,160.35435,1
3.152456,-112.38168,8
-128.38344,-33.249374,9
-43.069756,73.63427,1
-164.31667,29.648258,4
11.001125,-95.48261,8
13.54591,-147.3056,8
107.69361,-42.698063,3
-156.86642,9.106066,4
-48.638565,-108.1826,7
50.334442,92.18289,6
103.15838,14.29238,0
169.57127,12.322714,0
126.65371,6.8043714,0
117.76121,10.38101,0
-56.825974,87.085,1
85.49936,-94.372795,3
-2.0969503,-33.88768,5
108.64038,-103.88483,3
128.81216,44.517036,0
114.9543,-36.3592,8
25.030027,-22.349207,5
-10.121567,133.05434,1
41.524433,29.47724,2
66.795135,14.403281,2
4.10816,-112.19031,8
50.058155,-121.22435,8
107.625244,34.37793,0
41.573746,-60.75691,5
-90.47316,65.0672,4
91.668724,8.285119,2
96.77168,-40.68255,3
-121.21806,-15.309444,9
-71.22198,101.53212,1
65.24319,-23.897724,3
11.422983,-102.765526,8
-151.10411,33.357376,4
57.927868,31.422232,2
63.65625,-46.738335,5
-52.19697,-8.876144,9
75.36017,-106.832245,3
-47.753864,-13.793093,9
146.25026,37.10196,0
33.55229,-10.870909,5
4.0252705,114.02563,1
40.162834,19.341179,2
92.05166,-120.49311,3
51.93379,120.08839,6
173.10623,32.916573,0
23.895538,-39.12137,5
-175.90619,26.345268,4
-73.94366,-124.41864,7
85.34859,134.21739,8
-28.03145,60.202236,1
16.514807,32.306976,2
-64.909035,-17.988106,9
51.437916,-15.649544,5
-41.745296,-87.883125,7
-69.49354,-70.178894,7
-31.448172,58.742332,1
-61.421757,112.180145,1
56.053574,34.08816,2
-119.07448,29.16573,4
73.063866,107.84592,6
-92.99363,-29.620358,9
126.96945,33.343273,0
21.110289,-146.34763,8
106.22506,37.893135,0
-3.9954271,-113.4907,8
-74.86052,98.20443,1
-157.16191,26.477839,4
32.481686,27.999565,2
-40.899975,89.004486,1
56.630466,-94.151146,3
28.098906,-166.57771,8
-90.05394,38.287918,4
-105.53583,-52.95892,3
24.788029,-51.9848,5
-63.7955,-42.852814,9
84.78718,146.03156,6
10.157663,40.35644,2
-65.82127,-112.08983,7
-151.58057,-34.921402,9
3.2247102,-105.432014,8
-101.45396,-7.4178877,9
-57.789124,-6.063136,9
76.78,171.27736,6
138.82233,42.830738,0
-142.93053,27.287413,4
-65.980415,72.95141,1
45.803448,130.97598,6
0.4004839,3.5717556,2
-166.90134,-24.17493,9
57.87312,-104.006584,3
-92.91319,-70.74913,7
-84.27687,36.34539,4
77.51061,148.87222,6
-62.737522,-120.06687,7
55.582394,-91.9692,3
-19.288616,-70.007126,8
-12.194998,-31.089993,5
-49.49526,-5.487614,9
49.953205,-129.93063,8
97.094696,15.178011,0
47.572792,138.78883,6
-60.561672,68.59805,1
1.5351074,139.56755,1
45.039837,38.265297,2
43.623997,145.70847,6
57.569374,-85.31028,3
-40.004364,-75.43097,7
-83.32766,57.24193,4
20.187016,-118.8838,8
-35.147728,-25.374659,7
59.77567,117.38559,6
-16.908556,-70.96731,8
4.4475307,-57.796272,5
-35.25702,-19.964844,9
1.5702466,183.93356,1
0.22386771,-24.296242,5
-132.19963,-84.03975,7
-64.42162,72.086685,1
9.639338,-39.074707,5
-61.49843,-0.49284202,9
-37.103462,156.00175,1
-60.046856,-2.0317109,9
60.118565,6.2946267,2
91.21054,7.849821,0
75.74401,-45.36471,5
-42.929462,-12.491792,9
36.2715,-42.523182,5
107.36535,34.12694,0
-165.06209,11.289094,4
-7.622694,-26.201294,5
125.55897,-41.820755,3
-44.717842,-26.050314,9
-104.52146,-22.438786,9
-64.98834,73.35841,1
166.85728,61.634254,0
-65.35277,-113.18561,7
-116.72569,10.427451,9
68.336365,38.132267,2
-121.0449,-26.686142,9
-39.66835,-91.9147,2
11.22902,-27.26509,5
52.841385,-95.91289,3
18.407764,18.683027,2
83.33618,-86.851715,3
-115.18801,-9.6858635,9
45.048893,37.401554,2
38.649574,18.233454,2
123.57188,10.257114,0
46.191734,121.22687,6
-65.80938,-14.195971,9
22.62748,89.1811,5
97.63889,14.116801,0
152.10469,14.985207,0
56.550125,107.499916,6
-165.5836,-21.594576,9
-64.06943,68.27501,1
84.35235,-43.372578,5
-62.316986,-110.59095,7
-43.453415,-81.773315,7
-16.40398,-19.759176,5
-147.00533,50.52887,4
127.0036,48.723976,0
-122.44352,8.158575,4
35.84472,-66.10089,3
-51.167408,-72.002106,7
-82.61403,42.563805,4
138.58582,46.844246,0
-35.81726,-26.51439,7
99.55631,-97.51553,3
51.46255,76.66794,6
11.699728,-104.1472,8
61.990845,77.72314,6
-17.887587,46.030617,2
89.5242,-102.290115,3
51.16646,138.90927,6
57.24347,-103.71824,3
-130.49535,40.31301,4
8.925628,-108.33261,8
37.05986,94.29874,6
-69.719536,72.0316,4
-17.971455,-146.97552,8
-69.55359,-118.61726,7
49.36956,-47.065475,5
-51.06098,46.36598,1
-46.29679,-77.55187,7
105.12862,37.09936,0
-125.64248,-88.55765,7
7.7918315,-106.47156,8
-48.000187,165.5574,8
-62.176044,-113.813255,7
-78.96308,-34.34794,9
-6.9554405,-23.413685,5
-101.00094,-14.012866,9
14.147173,63.517807,2
-80.257256,-84.27755,7
-19.85152,77.418655,1
51.110916,-145.04839,8
-17.551277,81.91709,1
148.42894,-2.5039523,0
-86.09589,41.164696,4
12.21479,-150.16278,8
12.336273,-25.660225,5
112.80058,-63.514656,3
-3.7234735,-34.88694,5
-46.462605,133.51772,1
106.017624,35.92093,0
41.152878,5.7706237,2
-88.88854,42.9036,4
-22.024937,-138.8939,8
-58.844307,112.19298,8
-7.489686,126.04711,1
-63.114395,-111.23545,7
104.36489,-67.75478,3
-89.51661,42.139027,4
-106.91592,-117.30539,7
-43.69571,-12.646627,9
70.662994,-101.810265,3
-26.990456,-57.695747,2
155.50543,41.20139,0
116.345955,-65.34401,3
-82.87612,-117.09383,7
52.63279,86.46104,6
48.86412,88.39281,6
-98.25704,52.85319,4
39.29097,21.218838,2
-38.75098,49.309578,1
8.79445,-54.119053,5
-54.733112,-95.4462,2
-80.3849,-78.04881,7
-52.532795,38.489277,1
-49.92121,-2.1079931,4
56.060863,-19.674347,5
-124.506775,-75.76133,7
54.832195,27.97434,2
128.83626,-104.36807,5
139.77881,32.589035,0
1.2282609,-138.9044,8
-98.20998,44.93242,4
178.6429,17.118181,0
5.6529856,-103.66891,8
23.865755,22.86199,2
66.92621,105.70207,6
-114.135956,-105.805305,7
-30.386013,59.137047,1
117.40281,18.116846,0
-78.56029,31.246737,9
-126.37466,13.626343,4
55.415993,-102.70718,3
-0.35590792,-57.59833,5
53.86681,50.087708,2
13.005129,19.250029,2
115.183075,14.081755,0
108.377556,0.86880815,0
140.2991,37.424797,0
86.68886,-39.14469,5
-40.8013,-88.70675,2
24.712393,-140.04262,8
-2.0130389,-29.390339,5
161.43634,58.995937,0
82.755226,104.522575,6
-34.87839,-90.747,7
-47.83656,-10.987294,9
27.1756,-46.735397,5
50.730568,-99.86937,3
-64.09304,-65.746315,7
50.127037,82.213776,6
-128.9281,-62.329792,7
99.17557,-27.309654,3
-108.704994,-73.03305,7
50.850193,76.68739,6
20.435692,-48.65085,5
160.51775,4.366175,0
61.736843,27.84028,2
-49.985718,125.629295,1
0.3344974,55.45075,2
-9.601932,31.34927,2
136.98383,-76.0796,3
119.5273,-76.02178,3
37.039364,86.44679,6
-111.45666,13.581762,4
5.431717,-130.02676,8
47.114204,114.37467,6
2.297542,108.56541,1
-104.44304,-71.02346,7
-40.00488,91.69327,1
-6.8601465,-132.97131,8
-37.42068,166.95644,1
-80.458565,-26.84176,9
19.928387,31.91383,2
170.75774,22.096035,0
-12.096269,163.82898,1
-11.7514105,119.876976,1
99.38602,-116.83522,3
-3.8871613,23.541695,2
-10.585879,36.787235,2
87.16036,-98.14618,3
-158.52696,-32.96071,9
-139.78574,14.895631,4
-136.27602,-79.625854,7
74.10414,-38.387688,5
-55.142834,-103.27753,7
-50.07112,59.16244,1
101.8597,-68.76683,3
-94.87204,-81.68763,7
-24.577356,155.72163,1
-6.4558496,-131.25845,8
-110.661156,6.4236403,4
167.39792,16.866684,0
24.083483,7.4665527,2
-12.758725,117.45715,1
-99.90765,-45.76111,9
-4.601882,23.820036,2
7.2216005,22.269583,2
87.51739,-97.89377,3
26.335,125.075775,6
-30.63023,84.99728,1
-2.3953497,-160.26367,8
-152.24974,-82.32843,7
-112.27391,-51.955494,7
29.66238,-125.98044,8
-7.13119,153.54642,1
-0.5094999,-150.82736,8
-128.58481,24.626501,4
73.77234,-36.38615,5
63.65367,-52.275166,5
-104.46415,-75.30598,7
-67.11104,-93.28229,7
-95.65591,-9.89232,9
1.0392382,-48.495865,5
76.33723,-37.76888,5
50.830784,-137.89133,8
125.47954,7.759428,0
33.5194,93.77655,6
-0.44671345,-144.93243,8
-53.61742,68.37274,1
75.027954,-92.76765,3
65.59409,152.11276,6
80.21381,-44.50926,5
156.38031,-3.3280659,0
-83.24513,16.241432,4
41.27673,81.741104,6
-6.5935163,-128.07819,8
176.00618,33.927,0
84.19192,-110.99704,3
-142.4942,10.105947,4
102.43021,12.712712,0
96.894646,3.5375245,0
-8.296978,28.624123,2
-78.8785,-41.0009,9
-52.57374,115.57845,1
-72.86994,-83.53276,7
109.49718,3.8362906,0
-25.844816,99.67126,1
-7.2006617,32.16014,2
-152.20813,-30.452515,9
74.35818,-37.07996,5
-21.01587,30.400558,2
-1.7054877,-153.5553,8
-115.49607,-7.8281307,9
-2.30633,-152.26427,8
70.38537,-58.429302,5
81.15399,-46.305943,5
54.271885,-60.90476,5
112.075745,-53.70306,3
47.194473,7.1349163,2
139.33322,3.7482827,0
-10.133379,52.357357,2
-83.46179,16.437038,4
27.81849,-143.83734,8
-85.56879,17.10544,4
76.05554,156.95882,6
-58.34676,102.03688,1
-141.11433,-31.485226,9
47.308784,113.22803,6
-106.60239,-72.62781,7
-65.90838,113.60924,1
-12.907366,115.29018,1
84.34564,-98.58771,3
52.36569,-81.21554,5
96.61731,6.7455196,0
-9.197006,27.878428,2
87.23224,-98.55931,3
-113.1127,22.686207,4
48.8988,105.73711,6
59.957546,147.1016,6
