,x1,x2,y
7654,33.720123,0.39511713,2
7655,26.865288,11.024408,3
7656,13.241989,-39.27866,1
7657,-38.86062,5.419173,4
7658,20.07351,-43.159782,1
7659,-26.906641,18.743189,5
7660,16.532034,2.1194708,3
7661,-5.778222,39.282223,6
7662,-14.577076,46.513657,6
7663,5.1434093,-24.011974,7
7664,15.931213,30.275751,0
7665,4.2860765,-9.426766,8
7666,5.8805523,11.990263,3
7667,-21.52418,-8.942599,9
7668,20.019562,-21.65134,1
7669,23.929474,49.488846,0
7670,1.7406656,16.69539,5
7671,21.526596,-7.271535,1
7672,16.179752,18.693178,3
7673,50.115227,-0.20835169,2
7674,3.3975396,5.21772,8
7675,-25.7761,23.561565,3
7676,-36.339813,-29.583452,9
7677,-42.37409,8.174676,4
7678,4.2201543,21.143646,3
7679,-1.6336617,-25.138273,7
7680,-15.635113,-14.692015,9
7681,7.692843,-4.010714,8
7682,-0.8751255,8.373361,8
7683,-18.302372,-9.319781,9
7684,-14.82334,53.609703,6
7685,25.26725,48.20593,0
7686,0.6456911,-33.106762,7
7687,26.043268,45.275253,0
7688,43.451717,-2.7288032,2
7689,21.561056,-9.104394,1
7690,-19.310228,-18.278942,9
7691,28.109003,37.807228,0
7692,12.180219,0.61966306,3
7693,20.953522,-10.011076,1
7694,4.5881124,-31.062395,7
7695,54.50668,8.856838,2
7696,19.652435,-49.37616,1
7697,5.1267147,-24.774046,7
7698,12.007956,5.208536,3
7699,-27.432161,22.229961,5
7700,-4.035585,41.22056,6
7701,25.572937,11.43799,3
7702,-23.39296,-12.302535,9
7703,-46.37119,1.7476487,4
7704,6.5272336,-12.466619,8
7705,-39.229153,4.7383337,4
7706,34.17648,-5.0908737,2
7707,24.409348,50.284252,0
7708,18.468807,34.474373,0
7709,24.083149,48.088932,0
7710,18.94607,29.476562,0
7711,-6.5448813,39.878323,6
7712,1.1456997,1.5674125,8
7713,-21.309986,-3.923598,9
7714,-30.423162,-21.825512,9
7715,-3.287217,39.035553,6
7716,16.888136,-24.976454,1
7717,-7.726729,43.751457,6
7718,-2.1142523,27.622822,6
7719,52.680637,10.056753,2
7720,23.13026,-50.14114,1
7721,27.755991,13.034641,3
7722,-26.307892,-28.426056,4
7723,-40.749428,5.6878777,4
7724,-10.31706,41.07996,6
7725,-38.77358,5.719206,4
7726,-45.11412,3.7968547,4
7727,-17.876194,-8.874194,9
7728,17.10727,36.761868,0
7729,21.80174,-11.818009,1
7730,-17.570051,-41.855392,7
7731,-9.78241,-26.523788,7
7732,26.820238,-20.47669,2
7733,-20.280958,-5.417033,9
7734,-38.742718,-7.884773,4
7735,-27.327793,22.547962,5
7736,39.186825,-10.244023,2
7737,-0.47683716,-23.218403,7
7738,-21.630617,19.736526,5
7739,-30.32666,20.485641,5
7740,-9.252644,16.158442,5
7741,0.047993053,37.00362,6
7742,-17.594667,-13.9890785,9
7743,52.73198,7.8667,2
7744,-19.729065,49.80511,6
7745,28.797207,10.309984,3
7746,19.495903,-11.224843,1
7747,19.889784,-9.406255,1
7748,17.302355,-46.521538,1
7749,-42.50289,6.8401794,4
7750,1.6613984,-17.097277,8
7751,-38.757584,6.681934,4
7752,18.736027,-14.8359585,1
7753,27.809418,46.751663,0
7754,-11.638312,-36.007828,7
7755,-20.061876,-6.6702538,9
7756,-19.185957,-22.093946,9
7757,-18.127111,-5.0996413,9
7758,38.877213,-12.667368,2
7759,-3.1137252,36.898724,6
7760,41.081238,-1.1275922,2
7761,21.858551,-10.24118,1
7762,11.304867,17.433565,3
7763,7.4857287,-11.620963,8
7764,24.077961,-28.43584,1
7765,26.320152,6.0207725,3
7766,16.249672,6.0877466,3
7767,-24.634237,24.211529,3
7768,-9.198806,-17.596218,8
7769,0.6684053,-22.419348,7
7770,5.8410816,-30.740685,7
7771,-25.860846,23.485807,3
7772,36.814533,0.69548285,2
7773,-19.291811,-2.964737,9
7774,-22.556719,-10.729963,9
7775,6.7925315,-14.433618,8
7776,38.05811,7.5325994,2
7777,7.60531,-13.132365,8
7778,17.032364,21.46813,3
7779,-41.596455,3.271302,4
7780,37.95082,0.6162036,2
7781,5.25113,-24.026434,7
7782,46.01157,11.84552,2
7783,3.1393204,-23.29588,7
7784,11.055985,16.67203,3
7785,-3.515443,34.95661,6
7786,6.4684067,39.60237,0
7787,50.19132,9.481237,2
7788,21.686821,-34.253716,1
7789,21.208202,-8.715568,1
7790,48.141888,-6.845466,2
7791,-17.838646,-2.1901467,9
7792,43.266273,2.298202,2
7793,31.048796,37.673286,8
7794,23.803501,10.335577,3
7795,1.7756302,-22.272207,7
7796,46.002995,-1.6380055,2
7797,2.6111577,-17.350872,8
7798,-20.552736,-24.517384,9
7799,4.926367,-17.2336,8
7800,6.3047237,15.974734,3
7801,53.35935,8.188479,2
7802,-26.96187,12.373498,5
7803,28.138578,10.764845,3
7804,-47.888947,-16.614296,4
7805,-22.553476,-5.415951,9
7806,29.872702,-38.863503,1
7807,24.229843,46.665882,0
7808,6.764854,-34.801765,7
7809,-0.98734397,-29.447763,7
7810,-0.31563568,-3.116579,8
7811,-22.413568,-5.693237,9
7812,-17.75555,-8.652516,9
7813,25.676775,45.200863,0
7814,9.807888,-4.2081075,8
7815,-3.3085015,37.37575,6
7816,19.242018,28.798412,0
7817,-43.64402,7.7037625,4
7818,46.855648,0.8548872,2
7819,22.125536,-9.483702,1
7820,-20.743387,7.3543625,5
7821,20.367336,-9.240344,1
7822,-26.83937,-28.186392,9
7823,53.108215,8.621728,2
7824,-0.48402596,5.4741073,8
7825,7.6697946,-10.958692,8
7826,-42.105072,-6.301348,4
7827,53.2722,8.182198,2
7828,23.403881,-44.060696,1
7829,-2.260934,33.80261,6
7830,27.812002,43.789455,0
7831,21.09307,-13.054235,1
7832,16.235317,-0.6627341,3
7833,27.776026,18.624512,5
7834,27.443981,-43.79132,1
7835,15.285053,51.604767,0
7836,3.661561,-7.3310523,8
7837,25.844496,-22.582918,1
7838,29.0846,-37.505096,1
7839,48.636696,-5.8397326,2
7840,-26.900114,12.570672,5
7841,14.518715,9.830461,3
7842,-13.924193,19.632498,5
7843,-52.445724,-15.699821,4
7844,7.193883,-4.6835723,8
7845,-28.006346,15.880021,5
7846,16.053288,42.308357,0
7847,-10.538602,45.27529,6
7848,-11.510649,17.740128,5
7849,-12.77114,-40.031975,7
7850,24.56045,-48.52571,1
7851,19.47674,42.307743,8
7852,-1.6679819,-45.567772,7
7853,-25.88482,-25.730192,9
7854,-35.126713,-10.726376,4
7855,12.1627655,52.41353,0
7856,-4.213272,5.7870336,8
7857,26.531317,-22.207779,1
7858,21.813,32.2838,0
7859,46.411633,1.0977054,2
7860,15.140246,-43.262157,1
7861,20.801985,20.549206,3
7862,16.129375,16.67023,3
7863,-48.607018,-8.374182,4
7864,-46.25273,-10.550146,4
7865,-31.534262,20.597832,5
7866,-0.8501768,-44.257298,7
7867,-15.54835,51.026432,6
7868,-10.404769,46.46842,6
7869,4.575166,-35.06032,7
7870,45.71493,-5.1514726,2
7871,-0.6212739,-15.967392,8
7872,-5.079794,-3.654526,8
7873,-24.460077,-17.376799,9
7874,14.444899,33.894924,0
7875,15.24494,52.905853,0
7876,22.399298,-51.468758,1
7877,25.948694,-22.554892,1
7878,16.323446,5.075456,3
7879,50.846485,-7.451046,2
7880,-13.495277,35.492077,6
7881,26.720045,16.048326,3
7882,23.632515,33.175,0
7883,-47.669285,-3.639739,4
7884,15.555607,13.078157,5
7885,-31.332363,20.759287,5
7886,6.1001525,8.652741,9
7887,-15.533409,51.626774,6
7888,-8.647496,19.670996,5
7889,-12.298042,-33.859184,7
7890,-27.396076,-18.491604,9
7891,0.24207644,-17.778517,8
7892,10.2004795,45.456444,0
7893,-20.743887,-19.513968,9
7894,9.490445,37.56402,0
7895,49.84523,-1.6740496,2
7896,13.9774275,-40.041973,1
7897,36.062775,2.8139055,2
7898,24.428612,-39.454433,1
7899,-8.669246,-39.78157,7
7900,-3.552265,12.376028,5
7901,-8.350676,41.81648,6
7902,-12.021912,9.433604,5
7903,-47.446095,-8.579978,4
7904,-35.054935,-23.61281,9
7905,26.466492,36.94203,0
7906,-2.329356,-42.41303,7
7907,-28.819546,19.77894,5
7908,-2.4972823,2.6530702,8
7909,-0.80479145,-17.15729,8
7910,15.272688,-27.573217,1
7911,11.609077,49.916748,0
7912,19.78825,-25.734198,1
7913,-5.6602216,-33.878338,7
7914,-44.563118,-13.658653,4
7915,13.152771,-2.081318,3
7916,36.789577,3.113785,2
7917,-30.189674,21.92759,5
7918,3.9484212,-10.143504,8
7919,-48.10078,-8.7907715,4
7920,36.970245,11.650819,2
7921,27.288958,-31.114304,1
7922,-19.201351,-24.412476,9
7923,0.051094167,-16.873007,8
7924,-7.2324104,6.277108,8
7925,14.019605,50.412334,0
7926,-4.178969,45.28333,6
7927,-30.831148,19.363102,5
7928,-6.266719,-3.8678775,8
7929,51.84318,0.080675304,2
7930,8.178958,49.248444,0
7931,-8.625654,-33.233944,7
7932,14.233161,31.92508,0
7933,50.280834,-6.1271124,2
7934,16.513968,39.238293,0
7935,16.34442,18.418913,3
7936,-13.901713,-13.5967865,9
7937,-15.41502,49.260937,6
7938,30.835468,-38.001335,1
7939,43.766068,0.6877598,2
7940,-18.22584,-14.660201,9
7941,15.047418,-21.700916,1
7942,34.17661,-10.204395,2
7943,-7.881004,-38.822414,7
7944,23.179155,30.37134,0
7945,-6.1120644,-31.40847,7
7946,-36.734127,-28.136034,9
7947,-18.397097,-9.661339,9
7948,19.526133,28.790638,0
7949,-37.348053,-22.940569,9
7950,-8.812681,-43.536777,7
7951,25.389555,-20.009375,1
7952,-33.9124,-29.921795,9
7953,44.27654,0.5404049,2
7954,30.176546,36.47675,0
7955,-43.904587,1.8192601,4
7956,-6.065492,0.23438224,8
7957,-11.8888035,40.465576,6
7958,-50.504566,-18.727125,4
7959,-7.386571,-30.792799,7
7960,34.13321,-1.279531,2
7961,3.519844,-30.91351,7
7962,-8.949659,34.74847,5
7963,-26.50414,22.30547,5
7964,-13.13632,16.108856,5
7965,-50.973152,-7.951259,4
7966,9.272305,6.618845,3
7967,-29.052008,20.88849,5
7968,-7.7077336,28.577026,6
7969,13.976787,39.27404,0
7970,-9.85831,41.03238,6
7971,24.623016,-20.811499,1
7972,-3.980268,27.934128,6
7973,22.12162,-26.002348,1
7974,-42.529522,-14.848152,4
7975,-22.99528,-15.296253,9
7976,5.380043,9.788945,3
7977,-34.90186,-23.647219,9
7978,15.00295,46.139637,0
7979,-0.5733045,-16.760544,8
7980,10.602895,3.299947,3
7981,21.517872,37.11458,0
7982,10.261323,11.284185,3
7983,50.422188,-1.1982008,2
7984,-28.12325,-30.870598,4
7985,17.779505,50.99986,0
7986,39.78324,11.454882,2
7987,18.553385,16.09579,3
7988,-16.115646,9.155713,5
7989,-25.230995,18.055325,5
7990,-19.498354,55.896713,6
7991,-12.993272,36.260868,6
7992,1.5683346,-34.98701,7
7993,27.946596,-22.619232,1
7994,-14.7963915,-17.60426,7
7995,0.060408708,-17.913132,8
7996,17.367874,-21.727888,1
7997,-19.922276,34.680046,6
7998,-9.461664,13.634009,5
7999,-50.380135,-8.687711,4
8000,20.53829,37.39695,0
8001,-17.174007,47.631622,6
8002,41.42542,-1.0638192,2
8003,12.074543,49.47781,0
8004,-21.369986,50.265976,6
8005,-35.45349,-23.260149,9
8006,-50.195164,-4.547702,4
8007,43.39282,10.255732,2
8008,-4.146815,-3.1699066,8
8009,-3.0556145,43.672207,6
8010,-12.239608,11.5925255,5
8011,-48.345352,-4.075479,4
8012,7.001049,-31.710987,3
8013,26.295044,17.91343,3
8014,14.124132,16.307013,3
8015,-19.718298,-13.158559,9
8016,12.808103,45.195503,0
8017,23.472952,10.5784445,3
8018,14.0984745,12.184558,3
8019,14.618413,51.744007,0
8020,1.4445798,-27.668701,7
8021,15.538445,52.707363,0
8022,-5.0226326,19.890747,5
8023,-30.719254,18.633383,5
8024,45.67415,7.854868,2
8025,50.01319,-5.9374437,2
8026,-46.722633,-7.374594,4
8027,-31.620981,17.76761,5
8028,19.59185,28.719616,0
8029,0.27048162,-17.523447,8
8030,-31.545067,-19.600012,9
8031,0.3468195,-17.54915,8
8032,13.915986,-37.243427,1
8033,0.026940085,-17.464972,8
8034,-14.166192,30.134586,6
8035,-24.132109,-17.241106,9
8036,-28.5775,-22.01566,9
8037,-45.603813,1.7591722,4
8038,4.176206,-32.634533,7
8039,24.93799,9.949138,3
8040,24.47413,-47.508774,1
8041,-47.556076,3.3842337,4
8042,-18.515905,47.025978,6
8043,50.111134,3.5120997,2
8044,-13.665507,-37.23007,7
8045,0.61122954,-18.00441,8
8046,21.563087,30.137217,0
8047,-0.3333594,-18.07223,8
8048,17.85407,16.09376,3
8049,-2.3720543,-30.286522,7
8050,7.217215,39.606346,0
8051,15.603152,-43.260735,1
8052,21.134659,1.0175955,3
8053,27.373371,-21.007034,1
8054,7.564396,10.583465,3
8055,27.144115,2.31246,3
8056,-8.563833,13.040349,5
8057,-15.526551,51.25915,6
8058,33.878185,-4.6926727,2
8059,-34.94076,-23.614525,9
8060,-35.577835,-29.044985,9
8061,-47.732693,-3.877558,4
8062,-18.573921,-24.211601,5
8063,28.36215,-22.994791,1
8064,-21.127922,50.811314,6
8065,16.283459,6.667431,3
8066,-21.128326,-16.83037,9
8067,0.90876865,-16.642796,8
8068,-10.527976,-34.785145,7
8069,-5.4773383,-33.998573,7
8070,14.640129,-27.350668,1
8071,-8.606266,41.543217,6
8072,-19.325699,34.35556,6
8073,-24.404873,-23.708765,9
8074,-21.228445,51.35693,6
8075,22.304947,5.3202925,3
8076,-8.930229,32.344376,6
8077,26.002533,6.6420245,3
8078,47.70149,5.4813995,2
8079,2.687236,-26.755209,7
8080,32.284336,-34.89869,1
8081,-47.272583,-3.723461,4
8082,38.92089,9.237941,2
8083,26.816637,-19.169088,1
8084,-15.845643,-38.00743,7
8085,-28.133507,-14.981449,9
8086,-40.22796,-8.298621,4
8087,25.751347,-19.036152,1
8088,9.494143,44.95856,0
8089,17.451181,51.049873,0
8090,-1.5539141,-45.481346,7
8091,-15.517253,51.45981,6
8092,24.616898,-46.65781,1
8093,9.904575,38.095196,0
8094,12.755384,17.541561,3
8095,28.655865,-21.304188,1
8096,17.520115,34.307896,0
8097,49.837467,-1.0495675,2
8098,21.547592,37.71952,0
8099,24.55946,9.832194,3
8100,-20.019836,46.436165,6
8101,-41.68416,-0.5031649,4
8102,47.820587,-0.75408643,2
8103,-16.818993,15.80425,5
8104,-26.466955,10.590876,5
8105,-11.242017,30.061256,6
8106,14.7186775,-32.73109,1
8107,-3.58608,-30.243372,7
8108,19.465141,41.527325,0
8109,6.3483443,-9.610452,8
8110,23.476362,27.751549,0
8111,-23.429913,-11.711479,9
8112,24.78486,-21.631319,1
8113,13.837944,42.061516,0
8114,0.2933795,-45.340572,7
8115,25.206854,14.405896,3
8116,17.804367,30.873379,0
8117,-46.55908,2.3756485,4
8118,23.809303,16.071287,8
8119,-25.090979,13.566491,5
8120,8.327194,-34.254417,3
8121,-4.8122005,37.134647,6
8122,-25.873333,23.262346,3
8123,5.703168,-30.696194,7
8124,25.073395,-47.16592,1
8125,6.226698,-9.285399,8
8126,-22.412315,8.099504,5
8127,-22.248808,-12.214971,9
8128,-8.240007,16.64851,5
8129,13.75476,45.283466,0
8130,4.3857255,-39.712337,7
8131,27.023401,-14.24823,1
8132,2.0786157,2.4509883,8
8133,48.52052,9.762867,2
8134,10.851539,33.30491,0
8135,27.337326,17.322062,3
8136,7.3978224,-3.7926538,8
8137,4.8269315,-26.136137,7
8138,-11.291267,-38.210594,7
8139,7.5524077,-10.368211,8
8140,-21.41115,51.422264,6
8141,-17.758291,-10.547586,9
8142,-4.3671956,-46.76111,7
8143,-0.29912978,-38.740135,7
8144,-2.1767793,-45.728176,7
8145,-9.484058,39.74684,6
8146,-19.08833,33.603714,6
8147,23.073954,28.38183,0
8148,-0.73270833,3.7574756,8
8149,-20.50903,37.128803,6
8150,-6.1014256,39.156887,6
8151,-7.203354,30.857473,6
8152,46.653236,-3.0721974,2
8153,-14.012135,34.929398,6
8154,37.226696,4.8992124,2
8155,-22.42053,-17.057705,9
8156,22.197268,-36.061573,1
8157,15.488648,41.842834,0
8158,11.238878,32.927063,0
8159,24.95457,33.277676,0
8160,26.164148,-35.531048,1
8161,17.393017,-17.278059,1
8162,16.529821,-32.395725,1
8163,24.367014,8.514382,3
8164,13.881686,3.2919028,3
8165,-22.360832,-12.509768,9
8166,20.620872,-37.525726,1
8167,-1.6929178,-25.097025,7
8168,4.218137,-40.177597,7
8169,27.666609,11.765,3
8170,-8.788795,-42.24737,7
8171,6.8112917,-9.239425,8
8172,18.559551,40.57655,0
8173,-16.778934,15.815088,5
8174,-30.708225,-9.512453,4
8175,2.6296005,-9.945261,8
8176,31.497913,-38.75313,1
8177,27.509808,-14.759577,1
8178,2.2862678,14.301238,5
8179,-44.967293,4.2749095,4
8180,18.487099,-41.34844,1
8181,6.337524,-15.1182165,8
8182,0.53667957,-44.152657,7
8183,-31.246809,19.007915,5
8184,8.768652,9.533291,3
8185,18.705294,-10.898958,1
8186,-15.709427,-40.062374,7
8187,23.869951,43.620132,0
8188,25.482847,18.768087,3
8189,29.415293,-16.741758,1
8190,-9.994489,30.1571,5
8191,-5.9705057,34.368446,6
8192,16.37082,1.8288575,3
8193,22.372562,42.639534,0
8194,17.405602,-45.700943,1
8195,26.372717,13.829163,3
8196,11.889919,-43.737965,7
8197,6.0692315,-8.37762,8
8198,-1.4867061,-33.76155,7
8199,-21.519587,-4.869242,9
8200,-39.83789,-28.831238,3
8201,48.68831,10.094368,2
8202,-14.45517,-17.447815,2
8203,18.780754,-15.295186,1
8204,40.56874,-2.6070137,2
8205,4.731436,-26.909342,7
8206,-21.257,44.872814,6
8207,-45.873924,4.1996117,4
8208,-31.75981,-11.902348,4
8209,-24.315552,22.230309,5
8210,-2.7285604,3.0178788,8
8211,48.2142,10.702586,2
8212,41.287704,-3.1288676,2
8213,8.0523615,-11.443492,8
8214,-26.987429,-23.803684,7
8215,-38.804817,6.575064,4
8216,-39.868576,-28.779003,9
8217,1.7234555,-28.697035,7
8218,24.22539,-39.408577,1
8219,19.019726,-9.070622,1
8220,-20.585533,-7.0691705,9
8221,6.2576723,-15.409066,8
8222,17.314812,-37.763565,1
8223,28.08283,36.81522,0
8224,-19.995026,50.54356,6
8225,-9.183544,39.398464,6
8226,11.68828,1.8971624,2
8227,24.182718,8.621146,3
8228,-5.190295,-47.815372,3
8229,51.90357,7.36529,2
8230,12.971529,3.5678027,3
8231,-21.580946,-5.8909783,9
8232,-0.45104188,-34.739346,7
8233,14.264944,45.0556,0
8234,1.3003188,10.170004,8
8235,-43.38729,7.848928,4
8236,16.714945,2.606715,3
8237,5.3949656,-29.796764,7
8238,-25.66256,-29.122408,9
8239,-39.97244,8.717082,4
8240,-49.62209,-12.866065,4
8241,28.308657,12.591564,3
8242,4.243002,-3.166708,8
8243,-39.183643,5.2522464,4
8244,-29.1545,-17.395302,9
8245,-21.608437,21.395395,5
8246,18.030006,14.738891,3
8247,26.99848,39.85315,0
8248,5.1602464,-33.781647,7
8249,14.140533,46.810192,0
8250,16.42903,38.5857,0
8251,48.130646,8.914243,2
8252,-20.743473,8.918625,5
8253,13.885339,44.320637,0
8254,25.676264,-31.214972,3
8255,16.425888,-13.414431,1
8256,5.078892,-33.5877,7
8257,53.118797,7.367716,2
8258,15.628113,-15.871576,1
8259,11.259338,13.224156,3
8260,-12.658546,15.5757475,5
8261,-39.56468,6.741693,4
8262,25.22386,29.227072,0
8263,-28.628506,21.366884,5
8264,18.325754,5.3850183,3
8265,-3.4069474,39.378784,6
8266,-44.091904,-10.444995,4
8267,-7.3237715,-27.085081,7
8268,-52.124664,-4.7853193,7
8269,3.5760884,-12.501118,8
8270,-42.360645,2.532434,4
8271,-16.237528,-9.962823,9
8272,24.31225,39.378326,0
8273,21.869545,47.58349,0
8274,12.173118,50.438408,0
8275,21.629116,-9.018378,1
8276,-39.12557,-30.00019,9
8277,53.519646,8.272605,2
8278,-48.154373,-14.054512,4
8279,25.600327,14.401344,3
8280,-10.076567,-42.926014,7
8281,-40.33073,9.276212,4
8282,-20.464252,50.770554,6
8283,0.21916166,-21.70114,7
8284,24.500193,31.58497,0
8285,-2.1066606,-11.965585,8
8286,0.7141118,-30.513828,7
8287,-15.815554,-1.9203465,9
8288,15.964044,40.69799,0
8289,24.518656,49.818398,0
8290,-12.322678,38.59984,6
8291,21.21254,-11.790326,1
8292,32.112366,-5.334473,2
8293,54.575233,8.838274,2
8294,16.09073,35.723984,0
8295,28.894884,10.279134,3
8296,30.743368,-36.665176,1
8297,2.5832717,-21.424026,7
8298,-33.74419,-10.669297,4
8299,6.1606145,-15.438235,8
8300,-9.187552,-8.275071,8
8301,-16.332079,-1.646463,9
8302,-0.60514843,-37.255463,7
8303,0.47300056,-8.358802,8
8304,14.108946,35.108734,0
8305,-12.475694,37.550488,6
8306,-7.1522846,-6.6711354,8
8307,-28.539787,22.32422,5
8308,-35.370594,-28.478949,9
8309,26.775042,43.242413,0
8310,-2.6384068,-10.908636,8
8311,-2.6560915,34.078552,6
8312,-15.678257,32.371155,6
8313,2.4616337,-14.543478,8
8314,-14.890572,55.586315,6
8315,-16.82691,-4.682758,9
8316,-22.37676,-24.061663,9
8317,-42.108593,5.4823503,4
8318,-38.754944,-29.503326,9
8319,23.219059,-13.233317,1
8320,-0.28310144,19.686535,5
8321,-16.39056,-2.3066373,9
8322,-27.871634,-18.39863,9
8323,23.967617,48.731377,0
8324,-1.7042165,1.0969388,8
8325,-40.04427,9.247253,4
8326,-18.18564,54.94703,6
8327,-2.6281033,-16.896193,8
8328,-17.515486,35.61604,6
8329,-15.825642,-5.8632927,9
8330,16.621479,-31.189758,1
8331,21.983269,-10.02122,1
8332,18.177975,-35.484528,1
8333,-41.234272,8.014412,4
8334,37.80647,3.894894,2
8335,23.820486,38.189392,0
8336,-11.6876,33.94651,6
8337,-31.510784,19.210238,5
8338,7.2152047,14.344308,3
8339,-28.302347,22.535383,5
8340,4.2512703,-2.3361573,8
8341,-42.67071,4.9403744,4
8342,41.34321,-2.7082634,2
8343,28.420113,37.16575,0
8344,-33.987003,-10.181056,4
8345,-8.44748,-27.304708,7
8346,-42.151123,-16.34539,4
8347,24.02884,47.904266,6
8348,25.73151,-40.49851,1
8349,28.540651,46.617344,0
8350,15.104317,18.963833,3
8351,19.2297,-9.609155,1
8352,-18.041653,41.52876,6
8353,-4.40245,-24.3917,7
8354,9.121295,34.779404,0
8355,29.085527,38.61861,0
8356,-33.673206,-26.791775,9
8357,-2.8444426,38.775955,6
8358,-36.233868,-23.368229,9
8359,3.5669577,-12.879618,8
8360,9.876829,9.390959,3
8361,-7.156619,-26.628454,7
8362,1.9718254,-35.093407,7
8363,-20.836067,-3.4367466,9
8364,-13.885472,-40.11228,7
8365,4.6709485,-15.788734,8
8366,1.4083823,-2.443167,8
8367,-6.3327227,37.001156,6
8368,27.536623,35.705517,0
8369,23.057766,37.78867,0
8370,-30.604305,-6.320505,4
8371,-0.4769013,-5.5438447,8
8372,35.411922,-7.567068,2
8373,27.609112,-20.322874,1
8374,40.831455,11.55792,2
8375,-7.6406,-26.729143,7
8376,-15.061359,53.24482,6
8377,-5.6100984,-24.521587,7
8378,-1.7303754,1.7745087,8
8379,16.02144,-16.061813,1
8380,-47.81417,-7.9434485,4
8381,27.171167,10.342259,3
8382,19.34529,-50.428276,1
8383,23.34502,-9.493708,1
8384,-10.7202635,37.95513,6
8385,28.959408,36.67299,0
8386,-8.793504,-4.032886,8
8387,21.66093,30.212107,0
8388,22.877542,-16.025297,1
8389,-4.301574,-23.96753,7
8390,31.886143,-10.0183935,2
8391,-2.1976929,-10.017664,8
8392,-15.273873,9.548579,5
8393,-14.137071,-9.701955,9
8394,17.518585,-32.0152,1
8395,24.82966,12.722624,3
8396,-12.697708,-45.334686,7
8397,5.500859,-4.4814386,8
8398,-21.116919,44.894577,6
8399,-39.649525,4.1647515,4
8400,-41.010006,-4.1386576,4
8401,-7.8267612,-24.214481,7
8402,14.994186,-30.73064,1
8403,48.52297,4.3711433,2
8404,-24.252209,-19.424751,9
8405,-25.096243,24.046661,3
8406,17.32672,1.5723215,3
8407,-9.29482,44.793,6
8408,-24.294455,-23.917326,9
8409,-16.126411,-4.419971,9
8410,-4.575346,29.61805,6
8411,53.52284,8.52856,2
8412,-45.73799,2.9778523,4
8413,53.43301,9.237257,2
8414,-3.214788,13.243621,5
8415,-35.249527,6.8972907,4
8416,-19.725605,-17.967648,9
8417,-8.80218,45.49353,6
8418,22.87348,-27.285772,1
8419,-27.686476,22.775875,5
8420,-15.046766,35.488857,6
8421,-24.511894,18.085262,5
8422,18.890131,-49.700798,1
8423,21.59901,-15.763214,1
8424,-36.5434,-26.460339,9
8425,15.634313,9.400658,3
8426,-6.6621637,16.581167,5
8427,29.124979,10.024125,3
8428,32.664978,-28.443352,2
8429,-6.9843407,-24.828188,7
8430,16.53992,-18.998192,1
8431,4.7010255,-10.702446,8
8432,-2.3983943,-0.3812411,8
8433,49.80412,12.280549,2
8434,-15.410079,16.817675,5
8435,-27.215084,22.934591,5
8436,-8.150415,-40.016598,7
8437,-6.7871847,-25.033379,7
8438,-35.96911,-5.4473357,4
8439,-18.645824,-2.1488729,9
8440,-33.20333,-21.940613,9
8441,4.8632827,-11.315453,8
8442,-33.82168,-31.277903,9
8443,53.52358,2.2962515,2
8444,-15.263287,-39.068604,7
8445,21.359646,-8.274742,1
8446,45.112995,-4.807325,2
8447,27.029879,18.48068,3
8448,-32.160866,-23.784845,9
8449,-24.716288,29.094118,0
8450,20.71675,0.6066304,3
8451,25.047213,-33.142128,1
8452,20.938969,-42.826363,1
8453,44.610832,-2.879824,2
8454,-15.56679,33.527344,6
8455,21.556852,21.1427,3
8456,21.44008,-31.23341,1
8457,-47.137672,-8.782507,4
8458,22.70381,-48.769844,4
8459,-29.642197,18.302197,5
8460,47.779343,10.638376,2
8461,-13.290818,46.15749,6
8462,-17.363356,53.780037,6
8463,-8.5631895,-28.70823,7
8464,20.743195,-39.010353,1
8465,-5.893809,-2.9832509,8
8466,-50.947678,-8.457892,4
8467,-25.73594,-18.143044,9
8468,-44.23149,-6.913627,9
8469,25.843037,48.9141,0
8470,43.476833,-3.39098,2
8471,25.84362,-22.785421,1
8472,8.407395,45.481655,0
8473,45.15384,5.1727757,2
8474,37.8835,7.7946076,2
8475,21.475468,21.291798,3
8476,-4.8183284,-37.403034,7
8477,-48.96501,-4.074794,4
8478,-20.101131,42.822033,6
8479,-26.663616,17.198181,5
8480,22.82886,-11.94327,2
8481,-7.807808,34.763527,6
8482,5.348329,-4.3847423,8
8483,-13.572277,-32.063595,7
8484,-28.251345,-21.95137,9
8485,-5.537572,-2.9515088,8
8486,18.27115,-39.641945,1
8487,-25.320219,-16.939568,9
8488,-2.1975362,43.761536,6
8489,15.708327,52.456524,0
8490,45.048187,10.513567,2
8491,25.539062,-32.14942,1
8492,-20.272236,-19.790264,9
8493,40.927296,10.396277,2
8494,12.332524,4.2182393,3
8495,-44.760582,-7.684602,4
8496,2.9842622,-14.416544,8
8497,-13.610045,45.981033,6
8498,9.36919,19.134478,3
8499,-13.748374,-32.245785,7
8500,-17.281567,44.34434,6
8501,4.2453785,-1.2034421,8
8502,-4.805419,-44.644505,7
8503,-24.903582,-17.471418,9
8504,-21.665709,4.0109887,5
8505,23.999523,9.446719,3
8506,28.796566,-41.00892,1
8507,-9.01076,0.88095486,8
8508,-46.802216,-15.770749,4
8509,28.45845,36.530037,0
8510,-27.396244,-15.419296,9
8511,-12.842531,-33.57053,7
8512,23.828045,-23.635044,1
