x1,x2,y
-48.94852,20.88621,4
-89.13775,-15.76746,9
29.621422,-11.754412,5
53.3922,86.112495,6
45.916317,82.146385,6
-96.13194,27.810942,4
-58.933426,-69.87514,7
53.516994,13.8486805,0
-10.684028,-61.54674,8
-68.48834,-30.826591,3
-46.43566,-13.549556,9
5.327166,-80.82877,8
80.84443,40.276665,0
40.911617,84.34872,6
-25.776054,59.12125,1
-3.3749082,-86.47616,8
20.022888,28.105745,2
18.6928,-36.815487,5
87.70386,-38.960907,3
2.8670664,28.23687,2
-45.25466,14.675609,4
4.6234436,-33.881447,5
22.53486,-16.775663,5
58.375446,101.48717,6
43.493866,80.90638,6
-94.82006,-11.761802,9
-85.56045,-60.36712,7
64.1218,-67.450935,3
-9.804886,-61.25675,8
-45.704376,1.1325347,9
-39.052055,-16.792362,9
76.96303,-39.782562,3
84.03958,48.58863,0
5.166393,-96.892494,8
-27.979357,51.033978,1
-11.034505,-24.589615,3
37.479744,20.062626,2
85.20274,20.492043,0
85.51702,-43.81789,3
-14.663351,11.956722,2
-52.964867,26.2101,4
-99.09436,-2.7715337,9
20.081293,-8.53636,5
-57.65496,4.0247445,9
38.24955,62.987526,6
-87.90393,33.329838,4
-66.37325,-77.2243,7
-3.916195,48.608177,3
-14.544919,-43.245884,8
-93.70291,32.841324,4
-28.824041,-13.814627,9
70.31853,-45.887417,3
38.98873,67.61302,6
-4.0570507,-13.957216,5
12.374719,11.618711,2
-86.479416,-45.921227,7
16.935999,-22.451601,5
22.729961,-84.11396,8
33.252575,58.767258,6
6.665525,25.386526,2
17.100504,18.587503,2
-6.252375,40.05517,7
37.4205,-11.924486,5
41.900467,-27.997656,5
-33.554028,28.2513,1
-57.047443,-10.41794,9
-31.12621,-70.50036,7
-23.888538,52.46825,1
-34.07322,41.675926,1
103.29213,20.159155,8
-0.0619483,-47.499634,8
57.88088,-72.84723,3
74.12736,-28.784657,3
47.642273,-75.18318,3
-13.283146,-52.631638,8
-14.191712,19.607538,2
-62.592728,-75.706154,7
-7.2393365,28.372614,2
-23.055864,42.41384,1
2.6649892,-29.359846,5
-43.372303,-62.230423,7
81.71784,-53.93834,3
-28.49975,46.35461,1
-85.172615,16.85665,4
-45.394417,16.277946,4
-42.393757,-67.1323,7
-38.10463,-62.910793,7
-36.910744,-40.950962,7
26.083424,21.521862,2
-55.260723,15.6510725,4
37.94693,58.934624,6
36.99889,-30.294853,5
25.79922,-33.104805,5
-22.070938,-14.450575,9
60.459293,-55.879826,3
46.56416,-23.862589,5
-39.59745,-25.004719,9
82.93132,-43.86079,3
-43.41818,-21.327745,9
-8.383124,-74.100914,8
67.13003,29.772585,0
66.94435,7.888331,0
-9.266079,-61.394978,8
68.50814,-0.15838754,0
-53.386406,-53.648727,7
25.359785,43.774204,6
83.65093,-35.643497,3
73.61902,13.968339,0
64.941315,35.53933,0
90.69091,44.39873,0
81.11467,-31.42364,3
-32.514545,-70.113594,7
-65.69926,-76.63631,7
8.62146,-99.5373,8
65.626434,35.10446,0
2.2497087,-71.94666,8
-28.383774,42.953304,1
-91.61685,-4.1682706,9
-18.230688,42.490044,1
-15.950146,14.7169485,2
27.404325,16.767155,2
-71.96326,3.458043,4
-35.66884,53.489483,1
-28.232004,87.65226,1
37.089573,52.45136,6
32.22166,57.450043,6
66.6858,24.4357,0
62.66029,18.077171,0
18.155783,-16.853205,5
-78.4036,19.523996,4
75.01241,-31.42462,3
-92.2296,-20.214062,9
80.52522,-32.517815,3
-33.945114,63.994003,1
32.088673,55.92925,6
-92.973976,-50.860287,7
69.753494,-37.09887,3
62.42961,5.787879,0
21.075418,-7.592477,5
-26.731508,79.11851,1
-43.67168,-26.17543,9
92.31342,3.9335136,0
-31.140562,-25.964972,9
-32.377617,-54.93655,7
77.21939,40.19461,0
42.194885,-14.984323,5
-19.201258,59.28262,1
2.57858,15.168553,2
19.296179,38.018803,2
46.79561,-71.31746,3
50.444,-52.97059,3
102.92704,17.84083,0
-58.598614,21.400553,4
83.19989,31.197855,0
8.70515,-5.7958846,5
-13.895558,101.93079,1
38.81336,47.912865,6
-76.54749,-9.838431,9
-44.676857,-76.67246,7
-18.924425,91.03081,1
5.391752,-47.50985,8
-93.55829,-20.16893,9
-38.994625,-15.255566,9
47.84033,78.143166,6
71.09463,24.672731,0
22.869463,-27.443539,5
-30.768421,45.61981,1
0.7954135,2.1369088,2
33.842663,34.621876,2
-32.834408,78.506096,1
60.848347,-23.619097,3
-91.98975,-4.7100816,9
-55.411125,31.77899,4
15.83104,-78.07887,8
-38.128277,-75.52683,7
5.1043434,-101.52642,8
8.851742,-48.515133,8
30.749033,-59.320976,9
-33.006184,-9.727857,9
-76.05843,-47.555763,7
68.25126,37.082127,0
75.91806,-46.83792,3
-22.484629,41.174297,1
-77.65278,-6.5586634,9
32.79671,34.860516,2
-76.10252,-45.14857,7
63.815,-19.390055,3
58.310997,-40.067936,8
-51.610287,31.434996,4
41.26041,-25.423485,5
0.24307859,-9.591654,5
-6.737131,78.156105,1
48.892925,52.959255,6
32.461548,-12.784004,6
-36.680737,-67.76868,7
27.014557,70.358,6
-5.570031,-43.258743,8
-28.741602,-8.405311,9
-27.005638,-22.752636,9
70.00955,13.789444,0
48.70873,57.821735,6
64.7786,-19.092493,3
66.96699,18.471197,0
-37.49573,-44.316414,7
-59.52491,-76.18472,7
55.73855,80.46461,6
72.9879,-24.69537,3
-55.88827,-50.989002,7
-37.242683,-68.34259,7
-25.143288,95.43169,1
-27.62845,48.000122,1
-94.48545,-12.93859,9
79.08368,-24.474306,3
-2.881649,-44.846546,8
-44.96374,-75.612656,7
30.18525,67.8479,6
-46.365593,-11.692477,9
50.85338,-83.023125,3
-31.528637,-67.529724,7
-95.211975,34.74461,4
-56.494583,28.380896,4
-3.0861673,82.80932,1
63.83428,33.931393,0
-40.4665,-69.33744,7
83.277,37.78008,0
25.581705,61.950974,6
50.5124,62.063835,6
50.170647,-66.72082,3
-41.843315,-20.229164,9
-89.32577,21.262777,4
28.31151,-11.464797,5
-85.621544,-18.074697,9
45.27101,61.63436,6
-7.794635,-87.80361,8
-31.50077,-9.873121,9
-55.221222,-36.224213,7
2.0191483,-48.730568,8
24.406965,-30.064095,5
9.359116,-14.060436,5
14.990615,82.32244,6
-33.32899,45.227356,1
2.3819404,52.235214,2
20.068481,-10.741386,5
82.15757,18.906738,0
77.7316,-22.705776,3
26.868256,-40.862007,5
-38.66953,-23.35968,9
82.70311,10.027963,0
5.4013567,-43.29849,8
-31.323711,87.23017,1
78.29936,-20.323555,3
68.81344,2.2713842,0
-57.075386,27.61866,4
-95.03636,-18.289371,9
66.40494,20.724224,0
-28.567877,90.242744,3
5.0362296,-6.6636066,5
24.906145,7.163747,2
39.01588,47.48312,6
7.1363254,-31.187538,5
77.797874,-22.608114,3
85.16034,30.227133,0
-48.15703,19.850454,4
11.040142,17.663042,2
6.202188,-48.69108,8
-37.92962,-41.19312,7
76.14514,36.19291,0
6.605184,-66.70418,8
48.71938,57.393074,6
-1.6952648,105.68496,1
-56.277332,29.607983,4
46.74471,-27.220407,6
18.619102,-54.135082,8
55.604797,103.211105,6
-20.916494,51.79069,1
-78.35298,38.169487,4
77.64525,-21.795067,3
-28.881392,-57.968056,2
-61.813816,19.034668,4
72.05939,-37.40131,3
65.47827,21.132078,0
77.8998,-66.85141,3
-34.678707,46.623905,1
-29.503016,25.31028,1
-37.033348,-16.199003,9
96.20074,9.248467,0
33.928417,35.590664,2
-18.033209,89.20548,1
76.52028,-22.012436,3
-32.037674,-48.042496,7
-47.70702,-78.117836,7
-84.04727,-60.871124,7
18.488525,-9.023377,5
35.39037,65.53279,6
-26.383055,51.73901,1
25.076048,5.7827997,2
-49.95515,-75.62682,7
-82.158005,-17.882406,9
34.0524,35.487453,2
62.85712,-45.17385,3
-16.01836,-46.713203,8
86.39782,-0.631619,0
-51.338856,-80.95267,7
-49.061283,1.7032664,9
71.29188,24.330278,0
18.470486,-17.205004,5
-34.11128,48.557343,1
43.932438,-35.644,5
-53.770565,-22.753426,9
17.007992,-67.7997,8
49.542065,56.90088,6
-87.04051,-9.653264,9
-65.776794,32.87362,4
95.29515,5.195575,0
-22.38378,38.37231,1
-12.779886,40.642403,7
35.29526,34.480583,2
45.220276,-17.605837,5
62.869072,-19.019411,3
13.967366,-84.07538,8
-22.55005,41.05661,1
25.510124,87.861015,6
60.44682,-23.49543,3
62.27861,101.13086,6
22.210522,-7.2265186,5
12.239089,65.593796,6
77.407616,-21.40866,3
29.633242,-20.829361,5
-47.590576,19.046108,4
73.51869,12.847909,0
-49.936523,68.282364,1
85.651566,33.130367,0
41.45613,70.40799,6
79.689835,39.29259,0
-4.543287,-48.36466,8
18.01277,-64.601654,8
54.984222,28.231121,0
99.41507,21.131094,0
5.5980196,-48.072754,8
-17.66931,3.6600688,2
-35.97432,-20.998604,9
47.869953,-83.92013,3
-66.92556,28.308832,4
-64.11224,-9.240613,9
-35.03093,-15.567823,9
-6.21413,62.424416,2
34.612377,33.77607,2
-34.28157,86.66162,1
43.31912,63.954025,6
48.340996,-65.07738,3
56.3691,10.883813,0
51.462242,-35.201164,5
-26.598877,53.350815,1
-28.680458,79.391594,1
16.535917,26.273474,2
-41.988113,-53.57488,7
79.00736,-25.579731,3
-88.762276,-18.524021,9
4.38665,-16.253685,5
-71.359245,2.2243936,4
35.315678,73.71128,6
18.456495,3.0398924,2
-29.585835,-20.869719,7
-10.90599,11.981575,2
-2.510548,-48.547195,8
-100.32414,-10.535102,9
-33.949093,-16.382223,9
75.8911,-73.893295,3
56.12286,21.747328,0
93.078316,45.438892,0
-23.419819,40.33102,1
-40.204712,64.6234,1
28.126701,29.707623,2
-78.74422,33.385895,4
-45.05846,20.735216,4
41.046394,-68.961266,3
5.0750194,-12.583041,5
69.94834,-55.132286,3
37.98457,59.42278,6
93.55369,15.154483,9
-42.666985,-78.1838,7
24.64144,-36.435745,5
-7.0705023,-35.44144,8
6.0106306,29.284204,2
-25.055183,-8.102444,9
-79.56726,-12.589279,9
58.418976,32.221924,0
81.9778,-63.601128,3
-35.000977,42.106434,1
33.48689,82.09299,6
30.222832,26.188164,2
23.917086,-25.57081,5
46.270752,-50.001637,3
-62.370007,-48.53918,7
-50.33821,29.442411,4
-12.016904,95.36815,1
20.216587,-12.228813,5
4.6435804,31.762836,2
34.590446,68.10769,6
-4.778535,89.659744,1
-39.279068,-56.30443,7
7.0049586,8.963548,2
-11.471852,-53.832016,8
-51.783905,13.429789,4
-26.299839,-12.127071,9
16.452198,64.47696,6
59.821804,10.422684,0
-29.817986,-53.199215,7
-47.00368,-68.45441,7
36.539734,-60.12129,3
20.672192,-12.315451,5
18.839598,63.80455,6
51.99897,16.941902,0
8.001013,59.950287,6
-1.3653573,-49.20537,8
36.55357,-40.831303,5
-56.268383,20.852299,4
-59.85285,-46.52564,7
-37.095524,61.645145,1
32.18853,44.544476,6
-1.6532974,-50.034256,8
48.59185,94.57389,6
-8.785001,-61.802094,8
-49.158157,-44.726643,7
-21.507439,37.00165,1
-62.72468,-49.953094,7
39.96831,-52.754246,3
71.66044,-77.28671,3
-21.366634,53.224163,1
-0.5063801,48.308567,2
-1.8594649,-48.8906,8
-77.381294,21.103739,4
67.53482,-21.147093,3
-100.79262,-13.756051,9
-42.13527,-36.741146,7
-98.416466,31.809908,4
-40.507374,-19.23239,9
45.045616,-78.21274,3
70.80118,-18.086273,3
-4.5411696,-88.4131,8
69.3185,18.834103,0
59.53665,102.84259,6
-43.266304,-10.747239,9
43.457455,100.03538,6
-46.62547,20.263012,4
-69.37407,-25.606524,9
-58.014534,22.086464,4
94.67932,23.738045,0
53.813297,16.483223,0
43.793636,100.50434,6
-41.647343,-35.653,7
61.683537,-74.31514,3
-48.505085,24.049837,4
-10.476335,92.43235,1
27.367554,29.405079,2
-7.9042444,24.437025,2
-51.329113,-13.051343,9
-59.668808,-47.91435,7
-9.300874,-48.018196,8
68.29998,-43.270145,3
-20.731567,-10.622571,7
-80.18578,30.911753,4
29.342484,25.951508,2
-21.392172,84.58559,1
-36.913685,-75.58124,7
17.988762,56.27173,6
-10.988632,-51.949635,8
-13.312341,-9.531766,5
-59.383568,-17.349373,9
76.38897,13.842665,0
42.032352,-49.9098,3
48.850323,98.185844,6
-41.355087,47.056004,1
-41.371983,83.61215,1
-57.62414,20.992153,4
-100.376045,-16.305206,9
37.710457,76.86542,6
67.39514,-42.472576,3
6.453993,-13.658616,5
-13.973343,103.93771,1
28.834618,24.797426,2
-53.48577,-59.14924,1
26.677177,27.07363,2
88.89216,4.0720673,0
29.66634,26.142475,2
22.672384,48.8964,6
1.913444,-11.584479,5
16.394333,57.541004,6
36.865593,60.36485,6
-10.9112625,91.25042,1
-42.38519,-77.047615,7
89.01667,-45.416782,3
-13.005731,-45.8128,8
-93.05824,22.02778,4
-46.10646,-69.38387,7
37.855316,-13.277434,5
3.5921876,-11.085381,5
74.32657,-46.040188,3
-28.481262,33.088333,1
-40.77596,-1.6548002,9
51.236244,65.38298,6
-23.98518,90.92779,1
-56.395798,19.93778,4
-16.0549,94.92112,1
-58.106567,-16.862139,9
29.838478,-26.27022,5
30.161154,25.654528,2
-100.29161,-4.421305,9
-39.404015,-24.284859,9
44.03491,-66.27449,3
66.9096,-22.57495,3
34.162464,-18.348938,5
-4.4881325,-11.843068,5
-42.341694,-20.563501,9
65.68359,-26.182447,3
-0.26347923,61.07428,1
37.83011,59.72502,6
-23.514019,-18.982363,9
34.330624,67.27717,6
-91.50816,8.306543,4
63.591694,26.289433,0
-19.85088,88.6799,1
55.759274,25.827938,0
73.03148,5.3046565,0
31.495075,28.491573,2
103.290726,25.057657,0
19.087763,-13.564582,5
69.861305,7.350652,0
43.44558,67.08241,6
13.519459,18.612703,2
-52.54819,31.347347,4
-85.31757,-21.46744,9
-30.690031,-15.207635,9
22.094723,-72.630974,8
32.815132,31.605587,2
-61.421448,-44.033157,8
-55.992588,-75.58606,7
-31.49507,-2.0190415,9
-55.952816,20.68886,4
30.246101,21.793774,2
-31.053082,-8.952228,9
2.0456507,25.824842,2
-17.223007,44.40031,1
38.299644,-16.018448,5
51.60285,16.704885,0
-60.864567,-47.502644,7
29.411596,25.737198,2
-8.217648,24.808765,2
29.608463,28.11379,2
19.77963,71.79695,6
71.876305,-16.165169,3
-16.500124,-28.070253,7
38.079315,58.683105,6
1.8129718,29.175934,2
-20.49674,35.736107,1
66.785095,-65.01012,8
-7.4634905,-43.68965,8
-85.98859,-5.599227,9
78.03752,-26.38947,3
50.084568,100.68068,6
52.39217,17.884172,0
84.308716,-30.67683,3
67.25881,-22.368107,3
-57.946144,-5.890719,9
4.1711807,-11.203761,5
54.004475,-76.33109,3
52.347935,16.950788,0
4.655769,101.92722,2
71.48889,27.233746,0
-31.0426,93.512276,1
39.13846,61.125828,6
63.934692,7.2005,0
-18.207489,39.860897,1
42.898216,-17.615768,5
33.10913,70.95883,6
-56.72095,0.9882113,4
-29.26779,-11.960745,9
63.71391,17.602894,0
13.862586,-13.863964,5
-76.093155,-18.933231,9
66.566734,-22.151525,3
75.33236,-50.92229,3
-42.903725,-27.48408,9
-89.78753,10.565281,4
-48.505695,24.493689,4
-83.33647,-63.940712,7
13.490545,-14.973359,5
45.022644,95.63852,6
-1.6874683,-62.59267,8
-31.44862,70.49065,1
45.694744,65.30903,6
-11.438558,21.579905,2
-42.42288,-77.48161,7
-36.729973,14.567453,4
-21.52883,38.05611,1
44.73021,59.048916,6
-20.315763,46.197254,1
68.44052,-74.59461,3
-44.368237,-77.9251,7
-53.479023,16.818438,4
81.15919,43.178925,0
22.058039,52.222588,6
-26.611902,58.66797,1
-84.8321,-27.123947,9
22.373463,22.04403,2
-1.9584599,84.96846,1
90.35447,-35.818954,3
-69.21386,-78.724174,7
-61.812347,37.471424,4
39.062836,-58.695057,3
-0.0951072,-6.30971,5
32.2624,-91.83416,8
53.684452,56.776157,6
36.01592,-62.091457,3
-64.159836,-76.024254,7
-45.856293,-54.919262,7
-6.9646716,-77.647865,8
84.01171,36.32639,0
-44.852707,-6.2170267,9
78.00392,-52.501614,3
83.98666,46.602406,0
-106.74843,25.745113,4
-24.520573,66.259796,1
36.801735,-37.9409,5
29.728285,7.7309923,2
-35.06803,-48.223106,7
90.332054,-36.269436,3
-3.4867775,30.882349,2
-69.01299,38.085953,4
37.606144,54.68794,6
1.698956,-8.949066,5
-60.82135,-21.914154,9
48.39873,68.34036,6
-25.401886,65.326294,1
-79.746124,-68.56894,7
23.831957,84.52151,6
-8.587421,-60.955753,8
34.458195,69.09756,6
-35.770096,-18.346867,9
25.972515,63.69399,6
83.15576,44.23588,0
-5.987513,103.89043,1
-26.945265,55.503094,1
6.4297504,-24.36537,5
23.717655,35.622696,2
7.9131155,-79.01308,8
90.18742,-37.50196,3
81.537056,17.932676,0
-53.42318,25.192326,4
-58.27842,-7.467918,9
-3.7216454,-16.152205,5
0.7285466,22.338844,2
51.267395,91.79119,6
-46.46661,-47.748158,7
-46.84329,-83.68927,7
45.817696,-82.25089,3
-10.305259,-68.14238,8
41.01862,-25.150562,5
-36.3268,-23.702644,9
-21.702429,96.86602,1
-25.85372,57.46107,1
13.312933,-85.08629,8
81.71357,45.207977,0
33.014046,93.470055,6
-80.68443,40.123856,4
-0.5522485,-24.541136,5
12.058697,-10.21243,5
-81.90511,21.744047,4
51.567863,91.881805,6
-0.9875418,-85.86403,8
47.52804,69.1513,6
61.7388,-64.317795,3
87.6722,-38.176174,3
76.496506,11.757645,0
-54.060326,26.84945,4
-66.28792,-7.6642933,9
-54.32413,26.728764,4
29.880901,20.876436,2
29.108047,8.47102,2
74.63288,-50.24642,3
-7.297859,-76.97219,8
-99.234,-8.696733,9
-25.277418,57.99975,1
16.786745,38.898556,2
96.93585,38.303875,0
-44.230293,-49.10891,7
51.134953,90.64271,6
66.85979,-41.31562,3
-60.575977,37.06123,4
-70.77657,-77.27673,7
-34.946026,-17.466349,9
-12.83333,99.93362,1
-50.00584,-83.46912,7
-56.716454,-59.091393,7
18.026274,29.498274,2
-3.032279,18.886719,2
87.08259,-33.322666,3
-64.80928,39.0817,4
76.544876,-70.76361,3
-7.1037307,33.457993,2
-41.651848,-28.714314,9
-11.921684,72.3808,1
30.821842,14.63699,2
-50.089684,-60.71172,7
94.138435,37.72671,0
37.307053,40.709175,8
-55.182056,-24.35012,9
24.727869,-21.837708,5
86.60563,-32.6019,3
-34.1258,53.245697,1
90.00356,-36.510616,3
0.067524046,-78.16291,8
-46.036293,-14.471425,9
-81.75099,-22.859962,9
-29.550173,42.615562,1
94.95445,20.259315,0
10.125567,-9.607326,5
-62.40278,-19.835127,9
34.500248,15.017925,2
8.878779,16.392548,2
87.06199,-34.009144,3
-46.912117,54.308304,1
-28.777348,45.51819,1
-102.84027,-11.135904,9
50.650467,83.124344,6
44.15613,-16.010748,5
-48.889896,-80.932625,7
-93.40212,-46.751038,7
87.64994,-33.75093,3
44.908676,92.86695,6
-46.975353,-83.91885,7
-91.85102,-5.2594295,9
-8.7722225,-64.180725,8
56.698013,2.0619397,0
-53.84202,32.596992,4
18.49555,-26.335629,5
88.76863,49.44498,0
57.283504,-74.51962,3
11.319599,31.606567,2
-76.86862,-69.40666,9
-59.69049,35.89297,4
26.561754,-46.48779,6
78.61341,46.290142,0
-21.849356,87.39599,1
11.130624,30.967873,2
63.17719,-78.87889,3
-45.891876,26.971956,4
-42.397896,50.491154,1
-66.075676,-74.60283,7
-24.70497,78.7766,1
-8.173048,-76.47835,8
35.548008,-40.50196,5
86.32325,46.265316,0
-10.9210825,18.751602,2
-51.031788,-83.780075,7
-16.723558,104.47257,1
85.68367,46.083546,0
63.425404,-71.39736,3
52.87336,79.21424,6
-99.478,30.074991,4
-50.263268,-12.476528,9
-49.35837,69.27904,1
88.948654,-54.586277,3
6.457677,21.48898,2
16.500635,30.143202,2
22.90886,27.337257,2
-59.676094,35.634403,4
-74.67861,41.989914,4
-8.639662,-80.75399,8
-34.457993,49.375973,7
47.814922,68.983574,6
-30.77834,-65.80535,7
87.45691,46.17399,0
-44.10339,-57.65324,7
-23.35454,42.252975,1
-5.595335,-60.46321,8
83.19452,46.305817,0
3.513167,17.278992,2
49.40062,75.5762,6
-27.217348,-62.470688,7
-64.97936,-74.524414,7
-34.41501,88.795876,1
18.495874,30.179358,2
-2.782289,38.054344,2
-66.65353,-23.13149,9
101.06521,13.525376,0
-61.02221,-64.49164,7
51.57735,-65.80868,3
-67.3071,-23.968578,9
46.936802,86.67484,6
5.39681,-18.549034,5
24.027033,-91.71647,8
-2.41192,-78.84443,8
-61.52146,3.2119818,4
-54.16013,-22.376791,9
-101.259346,-13.530188,9
39.918655,76.22418,6
1.7367234,-87.98727,8
51.18882,91.63351,6
-68.843475,8.398178,4
31.442057,15.011691,2
-88.58564,-8.301196,9
15.51893,-94.14495,8
-94.6854,-18.036163,9
-25.306196,45.381313,1
-73.0483,-16.868927,9
-47.27007,-83.49672,7
16.645802,9.330897,2
-4.560985,-7.044025,5
73.01481,-39.08649,3
-4.9490194,-14.389544,5
19.894747,14.31748,2
-67.146965,-76.95615,7
-85.40098,-28.63885,9
88.48299,-33.68279,3
-48.58616,-60.731255,7
9.118164,-11.306638,5
20.284918,62.21545,6
96.72251,40.298714,0
-3.2350888,-18.061836,5
-23.227625,66.76023,1
74.35301,-76.98926,3
-28.144539,53.48787,1
-98.18029,34.08704,4
58.538303,-55.287895,3
-20.095657,97.8287,1
7.161375,-75.965805,8
19.115093,-30.919909,5
-61.12276,36.726494,4
-8.027098,8.300137,2
-40.70365,-26.806206,9
-27.545546,80.58995,1
-61.890915,36.41805,4
33.96654,69.37683,6
1.8447934,-15.012865,5
10.004465,-88.30413,8
-25.440243,44.311695,1
34.274315,-26.16075,5
10.637217,-55.087063,8
46.96619,-23.615696,5
52.353695,73.020805,6
-48.405178,-35.944874,7
-8.27755,-65.92142,8
-6.435912,11.690696,2
-36.82207,-23.335447,9
-25.988552,97.1363,1
64.51114,27.451345,0
-36.66964,66.75892,1
-21.427065,56.595383,1
-97.56864,34.06675,4
-0.9611845,29.097775,2
-15.021439,18.244322,2
81.29534,-22.691084,3
2.2055984,-84.97537,8
-62.611034,18.70439,4
78.7921,-54.751503,3
20.389864,-17.964241,5
-74.56085,7.4540935,4
34.66713,75.30341,6
-58.961666,7.4613147,4
-68.736824,-58.361885,7
22.9306,19.108824,2
-8.324896,-65.38478,8
-40.871796,-53.178333,7
-57.708286,-20.850132,9
-27.131884,72.83566,1
57.416027,22.746624,0
77.784515,3.0948646,0
-26.599884,52.365654,1
64.38757,-76.26499,3
-0.7354113,29.450325,2
-48.886913,76.15523,1
73.19305,-33.620148,3
-92.57245,-10.235399,9
-61.651516,18.893522,4
10.426402,69.33627,6
22.13396,-17.078886,5
-102.86379,-8.890326,9
35.25957,73.88772,6
23.607225,-85.045395,8
-69.410446,-59.142555,7
21.023766,-83.06801,8
-7.940961,-63.147884,8
-32.29695,92.947044,1
62.932304,26.848053,0
19.457212,58.481926,6
-37.073284,59.81134,1
-38.938217,-63.20073,7
-0.89022195,29.232122,2
-31.363008,-47.64049,7
81.0553,-22.936516,3
-15.406393,15.948197,2
-76.860146,28.273603,4
-50.05613,6.799628,1
13.043143,-8.914412,5
-86.81641,40.542393,4
35.40402,74.02581,6
-84.98073,42.76138,4
-77.336075,-62.177563,7
-65.30254,2.2470798,4
-7.1611285,-65.89162,8
-42.3609,61.967796,1
-45.899513,-17.918196,9
16.596315,-27.634565,5
37.89138,70.180244,6
38.756523,88.51792,6
33.578007,77.12038,6
-80.92761,18.06301,4
51.639355,7.32751,3
-8.544695,33.82414,2
-61.48999,17.899092,4
-57.379627,-2.1541615,9
27.408112,27.000748,2
36.705097,-14.481635,5
-10.9085,-60.882324,8
7.707182,-13.146039,5
-30.068974,56.21279,1
-69.168564,-57.50191,7
53.736797,15.075394,0
-92.11616,-52.018467,7
36.064922,75.719925,6
58.66759,-73.16247,3
-62.14825,16.687521,4
3.7592614,-93.25034,8
-59.02464,-21.074839,9
80.984825,-44.452213,3
-69.770744,-58.410366,7
8.9977865,-75.2275,8
-1.381184,28.782032,2
40.709137,-17.153519,5
76.86659,-16.081104,3
69.72083,7.087459,0
66.09645,-23.807196,3
-42.40931,-4.2590747,9
-57.872475,-20.313486,9
90.980064,32.893223,0
71.07918,-32.815464,3
50.349922,-81.605316,3
70.828865,-32.8435,3
40.83029,-25.294369,5
-91.1055,-1.2687656,9
90.09285,8.20686,0
-27.796917,53.076115,1
-72.07217,-41.011166,7
8.557707,-5.4924607,5
-101.19537,-17.961376,9
-0.4480254,29.10966,2
-104.848465,26.245556,4
82.19256,-22.334463,3
-77.366264,-22.939783,9
-27.29624,61.69152,1
-70.22566,25.532158,4
44.61317,81.18806,6
-95.675,38.316475,4
-69.73201,-57.43504,7
81.18205,-1.7901633,0
75.61037,-31.029505,3
-40.596874,83.0414,1
-68.23375,-58.510223,7
78.20114,-2.4303207,0
17.677345,-60.988834,8
0.25061023,-72.84974,8
-49.292236,13.185288,4
11.990443,-24.197197,5
60.106087,30.055601,0
74.74163,7.8677297,0
-0.65791047,28.861746,2
-38.529583,79.211464,1
-60.923008,17.995478,4
75.1388,28.038464,0
55.200813,17.322052,0
68.99409,10.800822,0
-77.14253,-61.08913,7
-45.088882,-4.273139,9
-3.9421182,-64.89182,8
-74.407936,15.805167,4
57.30601,18.027784,0
47.71816,58.5363,6
-70.247574,-58.89597,7
82.33532,-47.86681,3
61.965393,9.850324,0
47.43986,-74.51376,3
31.038422,78.60932,6
37.9692,10.242173,2
-94.26107,-1.4953698,9
11.624855,-14.428972,5
81.12099,-21.127077,3
5.835374,44.111713,2
27.247007,27.387045,2
65.261955,-73.49576,3
-61.094078,18.763142,4
22.09078,-28.073902,5
10.193605,-55.31082,8
26.02425,-77.34665,8
45.054276,81.68539,6
-33.249786,48.693172,1
66.2702,14.38438,0
-76.13805,-68.292244,7
15.1949625,-7.9467497,5
-11.645148,16.068417,2
-50.947918,-61.999897,7
-20.786371,-2.5897236,3
33.304718,-13.391387,5
26.689955,-92.61586,8
-31.901474,57.004944,1
-23.731062,86.66301,1
57.4828,22.860672,0
-90.661125,-28.740572,9
-8.993891,-65.533424,8
20.883759,-37.79071,5
-33.168304,47.34463,1
-48.95951,55.890137,1
35.480366,75.802925,6
41.04671,-25.346846,5
-77.58442,-62.774185,7
-91.48349,-12.985704,9
-0.36141086,29.206833,2
-59.56394,-40.065483,7
-57.691315,-21.442183,9
-46.28675,69.22259,1
-70.463524,-58.490173,7
-63.889343,-8.646709,9
-87.74553,-14.039026,9
-12.390339,68.87148,1
7.6591945,-18.522787,5
-5.7772617,27.160048,2
27.072186,76.90198,6
24.456892,57.141018,6
10.590663,-10.923286,5
10.063021,-59.51745,8
-1.0569838,28.964905,2
29.457323,62.90083,6
32.89834,72.25535,6
91.598976,20.04277,0
-34.26695,60.75049,1
25.420692,89.52909,6
-71.11924,-58.19673,7
44.191666,-72.08817,3
33.415886,-13.252914,5
93.32969,20.572243,0
34.01499,-12.805378,5
40.064507,47.67058,6
-70.32414,-59.547333,7
7.3142924,-84.50639,8
71.07541,-33.449966,3
100.62259,16.898102,0
28.702944,-10.705362,5
-39.682846,84.7172,1
58.520603,22.989223,0
50.70707,-65.0047,3
-32.54185,59.2287,1
26.547606,-32.128937,5
-27.130594,52.981808,1
15.230874,8.11526,2
71.500916,-32.661026,3
-21.468254,64.27719,3
11.217469,-55.520454,8
21.585018,74.59755,5
-20.960518,62.82129,1
76.2494,-74.85592,3
69.86982,43.10568,0
70.75931,2.080656,0
-29.587652,39.472893,1
-103.54397,26.937813,4
3.9766319,5.051706,2
48.318447,-26.361378,5
81.98705,-34.82581,3
-0.60258067,42.839184,3
